Artist,Song,Year,Review,Reviewer,Ranking,Source,Source Title
Talk Talk,“Life's What You Make It”,1985,"""The label didn't hear a single."" When that phrase is thrown at a gestating album, it usually turns out to be a thorn in the band's side—even more often when it's a demonstrably pop-friendly group with auteurist aspirations. Yet Talk Talk, who were riding off expectations set by earlier trans-Atlantic new wave-simpatico hits like ""It's My Life"" and ""Such a Shame"", found an ingenious end run around what could've been a deadening compromise. All they had to do was center their label-pleasing song around a simple, hooky sentiment—""Life's what you make it""—around which they could build interrogating phrases (""Yesterday's favorite/ Don't you hate it""; ""Don't try to shade it/ Beauty is naked"") that got more enigmatic the deeper you went. From there, all that was left was to set the words over a slow-motion piano-driven Lee Harris march that was closer to a gothic Sade than anything It's My Life even hinted at, lace it with a recurring guitar wail that sounded like arena rock melting from catharsis, and let Mark Hollis belt out an impassioned lead that built from crescendo to crescendo—there's your hit. ""Life's What You Make It"" was their last brush with mainstream success before the more ambitious, experimental records Spirit of Eden and Laughing Stock, albums that jettisoned Talk Talk from the ranks of arty pop and into the realm of cult genius, and this particular transition between the two phases is priceless. —Nate Patrin",It's My Life,115,Pitchfork,The 200 Best Songs of the 1980s
The Isley Brothers,“Between the Sheets”,1983,"After the commercial failure of 1982's The Real Deal—an awkward attempt to update their traditional-leaning blend of R&B and funk with the synthesizer-heavy sounds of artists like Rick James and Prince—the Isley Brothers returned less than a year later with ""Between the Sheets"", one of their plushest tracks ever. It's 1,200-thread-count music that doesn't abandon the group's knack for marrying melody to groove. Incorporating the emerging sounds of electro-funk on the Isleys’ own terms this time, ""Between the Sheets"" also benefits from Ronald's unrushed, virtuosic vocals, which set a new benchmark for sensuality. ""Enough of this singing; let's make love,"" Ronald urges as the track darkens thrillingly, pulsing with carnal tension. Rarely has wanting to get it on sounded this life-or-death urgent, or joyous. —Renato Pagnani",The Real Deal,114,Pitchfork,The 200 Best Songs of the 1980s
Nirvana,“About a Girl”,1989,"Then as now, the Nirvana of 1989 debut Bleach has much to recommend and set it apart from contemporaries like the Melvins and Mudhoney: Kurt Cobain’s wounded caterwaul, garrote-wire riffs, a heavy, dynamic melodicism, and a bleak sardonic sense that the album’s production positions front and center. But it was ""About a Girl""—sharp, perceptive, well-constructed, and almost Beatles-esque—that demonstrated a potential beyond grunge’s ghetto. When Tracy Marander, Cobain’s girlfriend at the time, complained that he’d never written a song about her, this was his sweet'n'sour riposte, a winning, winsome plaint of woe from an unemployed layabout whose significant other supported him. ""Girl"", like so many of Nirvana’s best songs, places beautiful songwriting into mortal conflict with bitingly cynical lyricism: Love’s a mystery and romantic cohabitation is bullshit, but at least getting laid demands minimal travel and effort. —Raymond Cummings",Bleach,113,Pitchfork,The 200 Best Songs of the 1980s
The Clash,“The Magnificent Seven” / ”The Magnificent Dance”,1981,"The Clash came to New York to record in early 1980, just as the Sugarhill Gang’s ""Rapper’s Delight"" was peaking on the charts, and they were fascinated by this new style that suddenly seemed to be everywhere. Guitarist Mick Jones was especially inspired, buying into hip-hop so fully, the story goes, that his bandmates started calling him ""Whack Attack""—a detail that sounds like it must have been made up, until you remember his subsequent run with Big Audio Dynamite. Never shy about exploring outside genres, the band gave this very young one a stab, too.",Sandinsta!,112,Pitchfork,The 200 Best Songs of the 1980s
Nick Cave and the Bad Seeds,“The Mercy Seat”,1988,"We’re used to hearing people die in Nick Cave songs; the man can wipe out entire towns in a single stanza. But even as it graphically details an executed inmate’s final moments (melting flesh and all), ""The Mercy Seat"" is not a song about death—it’s a plea to our basic humanity.",American III: Solitary Man,111,Pitchfork,The 200 Best Songs of the 1980s
The Smiths,“This Charming Man”,1983,"""This Charming Man"" is the story of the serendipitous meeting between a young man stranded by the side of the road and a dashing bon vivant in a pristine automobile who comes to his rescue. It’s a scene so quintessentially Steven Patrick Morrissey it would border on parody if it weren’t for the fact that ""This Charming Man"" was the second-ever single released by the Smiths. There are references to, subtly and overtly, English modernist author Henry Green’s Loving, the 1972 Laurence Oliver film Sleuth, and avant-garde filmmaker Jean Cocteau (the Moz-designed single sleeve features a still from 1950’s Orphée). The song itself was initially written out of jealousy for Rough Trade labelmates Aztec Camera by guitarist Johnny Marr, and was the band’s first bid for a ""hit""—""something upbeat and in a major key,"" according to Marr. It was a modest success upon release in 1983, but hit number eight on the UK charts in 1992 when it was reissued, becoming the Smiths' highest chart placement ever. It features one of the most beloved guitar tones of the decade, one of Morrissey’s most honeyed and obtuse vocal takes, and one of the most memorable romantic exchanges in pop music history.",Loving,110,Pitchfork,The 200 Best Songs of the 1980s
Frankie Knuckles,“Baby Wants to Ride”,1987,"The dance floor often gets called a safe space, a welcoming, un-judging womb where the unaccepted can find acceptance, or at least release. You can imagine house music filling this role in Chicago clubs like the Warehouse and The Power Plant in the early and mid-'80s. There you had DJs—primarily gay Latinos and blacks—spinning to largely Latino and black audiences from Chicago's South and West sides, and moreover spinning music produced largely by gay Latinos and blacks. If the weirdness of the music—early Trax Records alongside various and sundry local labels—contrasted a little with the party vibes, that made sense too: life was not easy for these musicians and dancers, so even their parties weren't going to always sound like other people’s parties.",Eye in the Sky,109,Pitchfork,The 200 Best Songs of the 1980s
Alan Parsons Project,“Eye in the Sky”,1982,"Never mind that the song's spacey instrumental intro (""Sirius"") later became the badass theme music for the Chicago Bulls: ""Eye in the Sky"" was the moment that the Alan Parsons Project escaped from the residual bloat of the prog rock era and became a legitimate pop act. They had already hinted in this direction with tracks like ""Games People Play"", but even then, the music took a backseat to the conceptual trappings of their albums. But ""Eye in the Sky"" didn't need an entire album's worth of context to make sense—this one was all about songcraft.",Eye in the Sky,108,Pitchfork,The 200 Best Songs of the 1980s
Madonna,“Borderline”,1984,"Released in 1983, ""Borderline"" is one of the first laid bricks in the cathedral of Madonna’s mythology, four minutes of emotional helium that became her first Top 10 hit on the heels of an iconic music video. In the clip, Madonna closes the gap between the club kid she was and the glamorous star she’d become as she plays her two beaux—a Latino tough boy and a snobby British photographer—off each other. Ironically, while lyrics refer to the gnawing desolation one might feel while navigating a relationship in which they don’t have any power, Madonna has total control in the video. She makes the tough boy miss his shot at the pool table by simply standing in the doorway; she spray paints the photographer’s car, causing him to flip out. She takes the energy from the song—a bubblegum instrumental given weight by her legible vocal performance—and uses it to dispel all the lingering demons from that bad relationship. There’s so much charisma, it’s easy to see why this was the song that catapulted her toward being the biggest pop star in the world. —Jeremy Gordon",Disintegration,107,Pitchfork,The 200 Best Songs of the 1980s
The Cure,“Pictures of You”,1989,"The liner notes of the Cure’s Disintegration made one simple demand: turn it up, loud. This request actually asked lot of the listener. Disintegration’s fourth single ""Pictures of You"" is overwhelming, even for a fanbase that prides itself on feeling way too much. ""I’ve been looking so long at these pictures of you/ That I almost believe that they’re real,"" Robert Smith wails as guitars layer infinity pools over him for seven minutes—by the end, you might actually believe that ""we kissed as the sky fell in,"" ""[screaming] at the make believe"" and ""crying for the death of your heart"" are real things couples go through. Tally the time Robert Smith has pined for a lost love over the past 40 years and you’ll have hours, if not entire days worth of music. But ""Pictures of You"" is the logical extreme of Smith’s thwarted desires—to completely submerge in the memory of someone else. —Ian Cohen",Disintegration,106,Pitchfork,The 200 Best Songs of the 1980s
